College ID,college name,Institute Region,State,District,Address,Year of Establishment,Institute Type,College Category,Website,University,NBA,NAAC,NIRF,Women Institute,Course
33063,DAYANANDA SAGAR COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore-560078",1979,Private - Autonomous,Engineering,www.dayanandas agar.e,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,COMPUTER SCIENCE AND ENGINEERING
33145,BMS INSTITUTE OF TECHNOLOGY & MANAGEMENT,SOUTH,Karnataka,Bangalore Urban,"Post Box No.6443, Avalahalli,Doddaballapura Main Road,Yelahanka, Bangalore - 560064.",2002,Private,Engineering,www.bmsit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,95,No,COMPUTER SCIENCE AND ENGINEERING
10899,MANIPAL INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Udupi,Manipal Institute Of Technology Manipal576104 Karnataka,1957,Private,Engineering,www.manipal.ed u,"Manipal Academy of Higher Education, Manipal",Yes,-,43,No,COMPUTER SCIENCE AND ENGINEERING
33063,DAYANANDA SAGAR COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore-560078",1979,Private - Autonomous,Engineering,www.dayanandas agar.e,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,"CONSTRUCTION TECHNOLOGY AND
 MANAGEMENT"
10964,THE NATIONAL INSTITUTE OF ENGINEERING,SOUTH,Karnataka,Mysore,Manandavadi Roadmysore,1994,Government Autonomous,Engineering,www.nie.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31007,MVJ COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Near ITPB, Whitefield, Bangalore",1994,Private,Engineering,www.mvjce.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31013,RAJARAJESWARI COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"#14, Ramoholli Cross, Kumbalgodu, Mysore Road,Bangalore - 560074",2006,Private,Engineering,www.rrce.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31016,"KLE DR. M. S. SHESHGIRI COLLEGE OF ENGINEERING AND TECHNOLOGY, BELGAUM",SOUTH,Karnataka,Belgaum,"Udyambagh, Belgaum",1979,Private,Engineering,www.klescet.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31067,NEW HORIZON COLLEGE OF ENGINEERING (E&T),SOUTH,Karnataka,Bangalore Urban,"Ring Road, Near Marathalli, Bellandur Post,Kadubhisanahalli",2001,Private - Autonomous,Engineering,www.newhorizon india.,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31171,M. S. RAMAIAH INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Vidya Soudha,Msr Nagar,Msrit Post,Bangalore - 560054.",1962,Private - Autonomous,Engineering,www.msrit.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,45,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31174,"NMAM INSTITUTE OF TECHNOLOGY, NITTE",SOUTH,Karnataka,Udupi,"Nmam Institute Of Technology Nitte,Nitte Post & Village - 574110Karkala TalukUdupi DistrictKarnataka State",1994,Private - Autonomous,Engineering,www.nmamit.nitt e.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31192,ST. JOSEPH ENGINEERING COLLEGE,SOUTH,Karnataka,Dakshina Kannada,Mangalore,2002,Private,Engineering,www.sjec.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31202,B.M.S.COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Post Box No 1908, Bull Temple Road",1975,Government Autonomous,Engineering,www.bmsce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,52,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31206,"P.E.S. COLLEGE OF ENGINEERING, MANDYA",SOUTH,Karnataka,Mandya,"P.E.S. College Of Engineering,MandyaKarnataka StatePin:
 571 401",1994,Government,Engineering,www.pescemand ya.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31212,SIDDAGANGA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,B.H.Road,1993,Private - Autonomous,Engineering,www.sit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,72,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31237,CAMBRIDGE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,K R Puram,2007,Private,Engineering,www.citech.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31284,MALNAD COLLEGE OF ENGINEERING,SOUTH,Karnataka,Hassan,"P.B. No. 21, Salagame RoadHasssan",1960,Government Autonomous,Engineering,www.mcehassan. ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31302,R.V. COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"R.V. Vidyaniketan Post, Mysore Road,",1994,Private,Engineering,www.rvce.edu.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,-,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31349,DON BOSCO INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Kumbalagodu, Mysore Road, Kengeri Hobli
 ,Bangalore-560074",2001,Private,Engineering,www.dbit.co.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31375,VIDYAVARDHAKA COLLEGE OF ENGINEERING,SOUTH,Karnataka,Mysore,"P.B.No.206,Gokulam 3Rd Stage",1997,Private,Engineering,www.vvce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31407,GSSS INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,SOUTH,Karnataka,Mysore,"K.R.S. Road, Metagalli Industrial Area, Mysore-16",2003,Private,Engineering,www.geethashish u.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,Yes,ELECTRICAL AND ELECTRONICS ENGINEERING
31470,K.L.S. GOGTE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Belgaum,"Jnana Ganga', Udyambag,",1994,Private - Autonomous,Engineering,www.git.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31515,DR. AMBEDKAR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Outer Ring Road, Near Jnana Bharathi Campus, Mallathahalli, Bangalore-560056,
 Karnataka",1994,Government Autonomous,Engineering,www.dr-ait.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
33145,BMS INSTITUTE OF TECHNOLOGY & MANAGEMENT,SOUTH,Karnataka,Bangalore Urban,"Post Box No.6443, Avalahalli,Doddaballapura Main Road,Yelahanka, Bangalore - 560064.",2002,Private,Engineering,www.bmsit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,95,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31312,CMR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"# 132, Kundalahalli Village IT Park Road Bangalore - 560 037",2000,Private,Engineering,www.cmrit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
31372,SRI SIDDHARTHA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,Maralur Tumkur,1979,Private,Engineering,www.ssit.edu.in,"Sri Siddhartha Academy of Higher Education, Agalkote",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
33063,DAYANANDA SAGAR COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore-560078",1979,Private - Autonomous,Engineering,www.dayanandas agar.e,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRICAL AND ELECTRONICS ENGINEERING
10899,MANIPAL INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Udupi,Manipal Institute Of Technology Manipal576104 Karnataka,1957,Private,Engineering,www.manipal.ed u,"Manipal Academy of Higher Education, Manipal",Yes,-,43,No,ELECTRICAL AND ELECTRONICS ENGINEERING
10964,THE NATIONAL INSTITUTE OF ENGINEERING,SOUTH,Karnataka,Mysore,Manandavadi Roadmysore,1994,Government Autonomous,Engineering,www.nie.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31016,"KLE DR. M. S. SHESHGIRI COLLEGE OF ENGINEERING AND TECHNOLOGY, BELGAUM",SOUTH,Karnataka,Belgaum,"Udyambagh, Belgaum",1979,Private,Engineering,www.klescet.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31067,NEW HORIZON COLLEGE OF ENGINEERING (E&T),SOUTH,Karnataka,Bangalore Urban,"Ring Road, Near Marathalli, Bellandur Post,Kadubhisanahalli",2001,Private - Autonomous,Engineering,www.newhorizon india.,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31171,M. S. RAMAIAH INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Vidya Soudha,Msr Nagar,Msrit Post,Bangalore - 560054.",1962,Private - Autonomous,Engineering,www.msrit.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,45,No,ELECTRONICS & COMMUNICATION ENGG
31192,ST. JOSEPH ENGINEERING COLLEGE,SOUTH,Karnataka,Dakshina Kannada,Mangalore,2002,Private,Engineering,www.sjec.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31206,"P.E.S. COLLEGE OF ENGINEERING, MANDYA",SOUTH,Karnataka,Mandya,"P.E.S. College Of Engineering,MandyaKarnataka StatePin:
 571 401",1994,Government,Engineering,www.pescemand ya.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31212,SIDDAGANGA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,B.H.Road,1993,Private - Autonomous,Engineering,www.sit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,72,No,ELECTRONICS & COMMUNICATION ENGG
31284,MALNAD COLLEGE OF ENGINEERING,SOUTH,Karnataka,Hassan,"P.B. No. 21, Salagame RoadHasssan",1960,Government Autonomous,Engineering,www.mcehassan. ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31372,SRI SIDDHARTHA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,Maralur Tumkur,1979,Private,Engineering,www.ssit.edu.in,"Sri Siddhartha Academy of Higher Education, Agalkote",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31012,JSS ACADEMY OF TECHNICAL EDUCATION,SOUTH,Karnataka,Bangalore Urban,Jssate CampusUttarahalli-Kengeri Road Bangalore 560060Karnataka,1997,Private,Engineering,www.jssateb.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31013,RAJARAJESWARI COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"#14, Ramoholli Cross, Kumbalgodu, Mysore Road,Bangalore - 560074",2006,Private,Engineering,www.rrce.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31174,"NMAM INSTITUTE OF TECHNOLOGY, NITTE",SOUTH,Karnataka,Udupi,"Nmam Institute Of Technology Nitte,Nitte Post & Village - 574110Karkala TalukUdupi DistrictKarnataka State",1994,Private - Autonomous,Engineering,www.nmamit.nitt e.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31237,CAMBRIDGE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,K R Puram,2007,Private,Engineering,www.citech.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31302,R.V. COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"R.V. Vidyaniketan Post, Mysore Road,",1994,Private,Engineering,www.rvce.edu.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,-,-,No,ELECTRONICS & COMMUNICATION ENGG
31349,DON BOSCO INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Kumbalagodu, Mysore Road, Kengeri Hobli
 ,Bangalore-560074",2001,Private,Engineering,www.dbit.co.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31375,VIDYAVARDHAKA COLLEGE OF ENGINEERING,SOUTH,Karnataka,Mysore,"P.B.No.206,Gokulam 3Rd Stage",1997,Private,Engineering,www.vvce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31470,K.L.S. GOGTE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Belgaum,"Jnana Ganga', Udyambag,",1994,Private - Autonomous,Engineering,www.git.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31515,DR. AMBEDKAR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Outer Ring Road, Near Jnana Bharathi
 Campus, Mallathahalli, Bangalore-560056, Karnataka",1994,Government Autonomous,Engineering,www.dr-ait.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
33063,DAYANANDA SAGAR COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore-560078",1979,Private - Autonomous,Engineering,www.dayanandas agar.e,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
33145,BMS INSTITUTE OF TECHNOLOGY & MANAGEMENT,SOUTH,Karnataka,Bangalore Urban,"Post Box No.6443, Avalahalli,Doddaballapura Main Road,Yelahanka, Bangalore - 560064.",2002,Private,Engineering,www.bmsit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,95,No,ELECTRONICS & COMMUNICATION ENGG
10899,MANIPAL INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Udupi,Manipal Institute Of Technology Manipal576104 Karnataka,1957,Private,Engineering,www.manipal.ed u,"Manipal Academy of Higher Education, Manipal",Yes,-,43,No,ELECTRONICS & COMMUNICATION ENGG
31312,CMR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"# 132, Kundalahalli Village IT Park Road Bangalore - 560 037",2000,Private,Engineering,www.cmrit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,ELECTRONICS & COMMUNICATION ENGG
31202,B.M.S.COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Post Box No 1908, Bull Temple Road",1975,Government Autonomous,Engineering,www.bmsce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,52,No,"ELECTRONICS &
 INSTRUMENTATION ENGINEERING"
31212,SIDDAGANGA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,B.H.Road,1993,Private - Autonomous,Engineering,www.sit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,72,No,"ELECTRONICS & INSTRUMENTATION
 ENGINEERING"
31284,MALNAD COLLEGE OF ENGINEERING,SOUTH,Karnataka,Hassan,"P.B. No. 21, Salagame RoadHasssan",1960,Government Autonomous,Engineering,www.mcehassan. ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,"ELECTRONICS & INSTRUMENTATION
 ENGINEERING"
31407,GSSS INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,SOUTH,Karnataka,Mysore,"K.R.S. Road, Metagalli Industrial Area, Mysore-16",2003,Private,Engineering,www.geethashish u.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,Yes,"ELECTRONICS AND
 COMMUNICATIONS ENGINEERING"
31007,MVJ COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Near ITPB, Whitefield, Bangalore",1994,Private,Engineering,www.mvjce.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,"ELECTRONICS AND COMMUNICATIONS
 ENGINEERING"
31202,B.M.S.COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Post Box No 1908, Bull Temple Road",1975,Government Autonomous,Engineering,www.bmsce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,52,No,"ELECTRONICS AND COMMUNICATIONS
 ENGINEERING"
31012,JSS ACADEMY OF TECHNICAL EDUCATION,SOUTH,Karnataka,Bangalore Urban,Jssate CampusUttarahalli-Kengeri Road Bangalore 560060Karnataka,1997,Private,Engineering,www.jssateb.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,"ELECTRONICS AND INSTRUMENTATION
 ENGINEERING"
31171,M. S. RAMAIAH INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Vidya Soudha,Msr Nagar,Msrit Post,Bangalore - 560054.",1962,Private - Autonomous,Engineering,www.msrit.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,45,No,"ELECTRONICS AND INSTRUMENTATION
 ENGINEERING"
10899,MANIPAL INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Udupi,Manipal Institute Of Technology Manipal576104 Karnataka,1957,Private,Engineering,www.manipal.ed u,"Manipal Academy of Higher Education, Manipal",Yes,-,43,No,"ELECTRONICS AND INSTRUMENTATION
 ENGINEERING"
10899,MANIPAL INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Udupi,Manipal Institute Of Technology Manipal576104 Karnataka,1957,Private,Engineering,www.manipal.ed u,"Manipal Academy of Higher Education, Manipal",Yes,-,43,No,ENGINEERING MANAGEMENT
10964,THE NATIONAL INSTITUTE OF ENGINEERING,SOUTH,Karnataka,Mysore,Manandavadi Roadmysore,1994,Government Autonomous,Engineering,www.nie.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL AND PRODUCTION ENGINEERING
31206,"P.E.S. COLLEGE OF ENGINEERING, MANDYA",SOUTH,Karnataka,Mandya,"P.E.S. College Of Engineering,MandyaKarnataka StatePin:
 571 401",1994,Government,Engineering,www.pescemand ya.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL AND PRODUCTION ENGINEERING
31284,MALNAD COLLEGE OF ENGINEERING,SOUTH,Karnataka,Hassan,"P.B. No. 21, Salagame RoadHasssan",1960,Government Autonomous,Engineering,www.mcehassan. ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL AND PRODUCTION ENGINEERING
31012,JSS ACADEMY OF TECHNICAL EDUCATION,SOUTH,Karnataka,Bangalore Urban,Jssate CampusUttarahalli-Kengeri Road Bangalore 560060Karnataka,1997,Private,Engineering,www.jssateb.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31171,M. S. RAMAIAH INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Vidya Soudha,Msr Nagar,Msrit Post,Bangalore - 560054.",1962,Private - Autonomous,Engineering,www.msrit.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,45,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31202,B.M.S.COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Post Box No 1908, Bull Temple Road",1975,Government Autonomous,Engineering,www.bmsce.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,52,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31212,SIDDAGANGA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,B.H.Road,1993,Private - Autonomous,Engineering,www.sit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,72,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31302,R.V. COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"R.V. Vidyaniketan Post, Mysore Road,",1994,Private,Engineering,www.rvce.edu.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,-,-,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31372,SRI SIDDHARTHA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,Maralur Tumkur,1979,Private,Engineering,www.ssit.edu.in,"Sri Siddhartha Academy of Higher Education, Agalkote",Yes,Yes,-,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31515,DR. AMBEDKAR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Outer Ring Road, Near Jnana Bharathi Campus, Mallathahalli, Bangalore-560056,
 Karnataka",1994,Government Autonomous,Engineering,www.dr-ait.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
33063,DAYANANDA SAGAR COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore-560078",1979,Private - Autonomous,Engineering,www.dayanandas agar.e,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INDUSTRIAL ENGINEERING AND MANAGEMENT
31007,MVJ COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"Near ITPB, Whitefield, Bangalore",1994,Private,Engineering,www.mvjce.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31013,RAJARAJESWARI COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"#14, Ramoholli Cross, Kumbalgodu, Mysore Road,Bangalore - 560074",2006,Private,Engineering,www.rrce.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31206,"P.E.S. COLLEGE OF ENGINEERING, MANDYA",SOUTH,Karnataka,Mandya,"P.E.S. College Of
 Engineering,MandyaKarnataka StatePin: 571 401",1994,Government,Engineering,www.pescemand ya.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31212,SIDDAGANGA INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Tumkur,B.H.Road,1993,Private - Autonomous,Engineering,www.sit.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,72,No,INFORMATION SCIENCE AND ENGINEERING
31237,CAMBRIDGE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,K R Puram,2007,Private,Engineering,www.citech.edu.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31284,MALNAD COLLEGE OF ENGINEERING,SOUTH,Karnataka,Hassan,"P.B. No. 21, Salagame RoadHasssan",1960,Government Autonomous,Engineering,www.mcehassan. ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31302,R.V. COLLEGE OF ENGINEERING,SOUTH,Karnataka,Bangalore Urban,"R.V. Vidyaniketan Post, Mysore Road,",1994,Private,Engineering,www.rvce.edu.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,-,-,No,INFORMATION SCIENCE AND ENGINEERING
31407,GSSS INSTITUTE OF ENGINEERING & TECHNOLOGY FOR WOMEN,SOUTH,Karnataka,Mysore,"K.R.S. Road, Metagalli Industrial Area, Mysore-16",2003,Private,Engineering,www.geethashish u.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,Yes,INFORMATION SCIENCE AND ENGINEERING
31470,K.L.S. GOGTE INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Belgaum,"Jnana Ganga', Udyambag,",1994,Private - Autonomous,Engineering,www.git.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31515,DR. AMBEDKAR INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Outer Ring Road, Near Jnana Bharathi Campus, Mallathahalli, Bangalore-560056,
 Karnataka",1994,Government Autonomous,Engineering,www.dr-ait.org,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
10964,THE NATIONAL INSTITUTE OF ENGINEERING,SOUTH,Karnataka,Mysore,Manandavadi Roadmysore,1994,Government Autonomous,Engineering,www.nie.ac.in,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31012,JSS ACADEMY OF TECHNICAL EDUCATION,SOUTH,Karnataka,Bangalore Urban,Jssate CampusUttarahalli-Kengeri Road Bangalore 560060Karnataka,1997,Private,Engineering,www.jssateb.ac.i n,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31067,NEW HORIZON COLLEGE OF ENGINEERING (E&T),SOUTH,Karnataka,Bangalore Urban,"Ring Road, Near Marathalli, Bellandur Post,Kadubhisanahalli",2001,Private - Autonomous,Engineering,www.newhorizon india.,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
31171,M. S. RAMAIAH INSTITUTE OF TECHNOLOGY,SOUTH,Karnataka,Bangalore Urban,"Vidya Soudha,Msr Nagar,Msrit Post,Bangalore - 560054.",1962,Private - Autonomous,Engineering,www.msrit.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,45,No,INFORMATION SCIENCE AND ENGINEERING
31174,"NMAM INSTITUTE OF TECHNOLOGY, NITTE",SOUTH,Karnataka,Udupi,"Nmam Institute Of Technology Nitte,Nitte Post & Village - 574110Karkala TalukUdupi DistrictKarnataka State",1994,Private - Autonomous,Engineering,www.nmamit.nitt e.edu,"VisvesvarayaÂ Technological University, Belgaum",Yes,Yes,-,No,INFORMATION SCIENCE AND ENGINEERING
